OYK	292322980	1768296.8	0	0	19408900	-67581210	47528052	45994892	5975135.5	3282824	255474800	41121730	319408830	314602.2	1249214	3038798.8	215259	699441.9	13500001	17909018	283103.4	7838710.5	7258065	1995967.9	604233.9	45507000	9672863
OYL	305289340	1846732.4	0	0	11263706	-62293252	49640350	48039056	6240689.5	3522938.5	0	0	0	0	1342418.9	3265525	230307	747339.2	14507245	19306086	302359.06	8423563	7799595.5	2144888.8	649316.3	5360450	10230319
PMB	230733060	1395732.5	0	0	28620734	2942630.8	37481132	36272064	4712055.5	5611712	0	0	0	0	2147849.8	5224790	363247.53	1173539.3	23211370	31204392	474108.78	13477570	12479231	3431788.8	1038896	8381150	16335306
SAB	268354560	1623309.6	0	0	19265238	-40532720	43608772	42202036	5482410.5	5505446.5	0	0	0	0	2106574.5	5124386	356598.03	1152389.3	22765320	30584848	465608.22	13218575	12239421	3365840.5	1018931.7	7608600	15867250
SAC	120730296	730312.25	0	0	7993166.5	-6550798	19607680	18975176	2465039.8	2091665.3	0	0	0	0	793741.3	1930829.9	137989.5	449567.9	8577799	11306198	182122.81	4980658	4611720	1268223	383925.7	3229250	6058405.5
SAD	110618120	669142.5	0	0	6550692	-31515720	17971396	17391674	2259329.8	1884060.5	0	0	0	0	710570.5	1728511.5	125961	412753.75	7678991.5	9975422	167520.31	4458770	4128490.5	1135334.8	343696.8	2797250	5392761.5
SLY	261288720	1580567.1	0	0	33051588	1976312.6	42433772	41064936	5334690.5	5596941.5	0	0	0	0	2131297.8	5184528	366432.03	1189836.8	23032502	30604292	481487.16	13373712	12383068	3405343.5	1030890.25	8819750	16317273
BPA	385040480	2329156.8	0	0	30221936	8862913	45291172	43830160	5693918	7957536.5	0	0	0	0	3036657.3	7386876.5	518529	1680191.5	32816540	43818770	679454.94	19054766	17643302	4851908	1468804.8	55596950	22992486
BAL	148310180	897146.44	0	0	13039265	-36834500	39594028	38316800	4977684.5	2638966.3	0	0	0	0	1007564.2	2450968.5	171765.02	556289.25	10888540	14556100	224921.42	6322378.5	5854054	1609864.8	487349.97	4234000	7734534
BNP	173797060	1051319.4	0	0	33312314	108023350	46382990	44886772	5831182	6288955	0	0	0	0	2384947.8	5801548.5	415486.5	1354499.9	25773640	33919316	548827.94	14965341	13856796	3810619.5	1153578.4	9887950	18247338
EKA	166697760	1008375	0	0	24911622	7584659.5	44496428	43061044	5594004	3348964	255474800	43079770	313488060	344918.2	1262041.4	3070001.8	224284.5	735485.9	13638624	17683300	298575.03	7919201	7332592.5	2016463	610438.4	49924600	9791566
EKB	100342104	606981.7	0	0	10672535	-13602335	26781934	25918006	3366972.8	1803063	279889730	42927896	737072400	316116.5	673847.25	1639179.4	122892	405993.88	7282130	9253071	165206.27	4228334	3915123.8	1076659.1	325934.06	43113300	5244757.5
KTA	170076560	1028813.9	0	0	17225438	-14518923	45401900	43937324	5707838	3396990	0	0	0	0	1292557.6	3144235	222783	723944	13968408	18527088	293027.97	8110689	7509897	2065221.9	625198.94	5521150	9937317
KTD	115087760	696179.9	0	0	6280321.5	-41656830	30727778	29736558	3863037	1927945.4	0	0	0	0	737363.2	1793686.4	125004	404150.28	7968533	10694527	163316.19	4626890	4284158	1178143.3	356656.13	3122600	5668485
KTE	214030460	1294696.4	0	0	23495138	-35053132	57123604	55280916	7181470.5	5124723.5	255474800	43079770	279343600	376212.78	1943543.6	4727802.5	338530.53	1103564	21003478	27645050	447144.13	12195569	11292192	3105353.5	940075	54659800	14971712
ONA	147456080	891979.9	0	0	9407433	-58723388	39373988	38103860	4950021.5	2414376.8	0	0	0	0	915910.75	2228015.8	159390.02	519448.34	9898062	13036690	210452.56	5747263	5321539.5	1463423.3	443018.13	4027700	7065885
ONB	174516000	1055668.8	0	0	19984652	-76220690	46576816	45074348	5855548	4594944	279889730	47196764	542078850	325800.84	1752789	4263779.5	299673.03	971402.5	18942036	25270222	392875.53	10998601	10183890	2800569.5	847808.8	46914600	13365454
ONC	111645710	675358.44	0	0	5717860	-27958056	29807376	28845846	3747326.3	2580590.8	0	0	0	0	987392.2	2401898.8	167161.52	540219.7	10670546	14334678	218271.17	6195800.5	5736852.5	1577634.5	477592.94	3601450	7446038
OND	69086220	417910.97	0	0	12192583	-34008980	18427334	17832902	2316649	2619603.3	0	0	0	0	992771.3	2414984	173316.02	565370.2	10728677	14097603	229127.98	6229555	5768106	1586229.1	480194.8	3747650	7502384.5
SAA	77004744	465811	0	0	3391589.5	-29728950	20565800	19902386	2585492.8	1253633.9	0	0	0	0	478954.97	1165090.6	81477.01	263704.25	5175969.5	6929782	106599.37	3005401.5	2782779.3	765264.25	231666.38	1987100	3670804.5
SMA	150912960	912890.7	0	0	16044100	10681460	40274596	38975420	5063244.5	3576575	0	0	0	0	1364659.6	3319628.3	233128.5	755510.7	14747601	19685698	305535.56	8563123	7928817	2180424.5	660074.06	5663400	10456458
SMB	207581890	1255688.1	0	0	13452678	19267864	55438892	53650544	6969670.5	2332318.8	0	0	0	0	886635.7	2156801.8	153268.52	498496.25	9581692	12681719	201832.55	5563563.5	5151447	1416648	428857.94	40314350	7023061
SMD	44251480	267682.56	0	0	7638756	-6252407.5	11797756	11417183	1483191.1	2093686.1	0	0	0	0	780396.7	1898368.4	143484	475103.44	8433588	10646444	193467.88	4896922.5	4534187	1246901.4	377471.06	2962400	5879597.5
SME	181269250	1096519.6	0	0	16010366	36899380	48403444	46842044	6085188	2831644.3	0	0	0	0	1077700.5	2621580	185608.52	603003.7	11646488	15455936	244057.06	6762478	6261554	1721927.1	521274.3	5320700	8465539
SMF	211108830	1277023	0	0	54330548	-53041676	56301932	54485748	7078170	7437846.5	303593540	67975016	270150660	104737.62	2828420.8	6880326	488433	1588104.3	30566166	40485656	642931.25	17748098	16433424	4519191.5	1368082.4	26415500	21651436
SMG	84525040	511302.3	0	0	6789042	51436900	22573298	21845128	2837871.3	937835.2	0	0	0	0	355440.4	864633.06	62040	202367.52	3841172.8	5048069.5	82012.09	2230358.8	2065146.8	567915.4	171923.45	1973800	2844385
CDO	90205000	545661	0	0	23093898	53361556	15260949	14768660	1918576.6	12370267	0	0	0	0	4783032.5	11635055	782347.56	2500841	51689260	71085580	1006811.94	30013118	27789926	7642230	2313511.3	15031850	35548052
CMA	472019900	2855306.3	0	0	39822172	118455900	79928180	77349860	10048417	11881435	0	0	0	0	4477557	10891964	795679.5	2609185.3	48388044	62741184	1059208.4	28096284	26015080	7154147	2165755	16278800	33638270
CMB	492959360	2981971.3	0	0	37457160	131545624	83511700	80817784	10498931	9999424	303593540	58316320	549532860	340532.44	3723953.3	9058769	686499.06	2274805.3	40244000	50694580	926544	23367484	21636558	5950054	1801243.5	56864150	28234240
CMC	289537950	1751450.3	0	0	50960380	20804216	48879056	47302316	6144979.5	12548807	0	0	0	0	4741551	11534147	835626	2733519	51240980	66859070	1108815.3	29752826	27548912	7575950.5	2293447	63114600	35562324
CMD	844889660	5110840.5	0	0	28033052	374468860	143372240	138747300	18024480	8707082	255474800	45057580	376619700	360905.66	3244997.8	7893678.5	596887.56	1976651.8	35068030	44253704	804947.44	20362084	18853782	5184789.5	1569577.1	60643452	24980402
CMU	290557020	1757614.8	0	0	8186586	149807890	49303950	47713492	6198396.5	2689949.3	0	0	0	0	989771.3	2407686.3	189238.52	633310.94	10696258	13066532	258756.42	6210731	5750676.5	1581436	478743.75	4506200	7622591
CMV	132352030	800613.6	0	0	3103270.8	75611750	22452046	21727784	2822628	1776643.4	0	0	0	0	662882	1612505.9	121506	401986.66	7163631	9065610	163649.53	4159527.8	3851414.5	1059138.9	320630.22	2558200	5005847
DKA	287227300	1737473.3	0	0	35896172	56918684	48625540	47056988	6113110.5	10152387	0	0	0	0	3877569.8	9432455	660280.56	2137679.8	41904110	56063656	864217.75	24331420	22529092	6195500	1875546.8	13636600	29102734
FAA	102594060	620603.94	0	0	11642580	14414857	17405590	16844116	2188197	5661304	0	0	0	0	2183227.8	5310851.5	360228.03	1154743	23593702	32259474	465320.28	13699569	12684785	3488315.8	1056008.4	7458650	16366106
HOA	55312224	334590.4	0	0	7647479.5	30185066	9393059	9090055	1180877.1	2176085.5	0	0	0	0	843084.8	2050861.6	136983	436924.6	9111048	12585134	175773.81	5290286	4898412.5	1347063.4	407792.8	2910900	6334128.5
MRM	736652300	4456100	0	0	63704076	133955400	124927670	120897720	15705663	19645710	255474800	45057580	267777820	369752.9	7520628	18294442	1271160.1	4105978.5	81273900	109305680	1658713.5	47191296	43695640	12016302	3637662.3	73748050	56750216
SGA	375085540	2268937.8	0	0	52572640	154668500	63510484	61461776	7984416.5	20913842	0	0	0	0	8066927.5	19623350	1330098.1	4262792.5	87177624	119253030	1717626.5	50619270	46869692	12889167	3901902	25889500	60056644
SKP	399881570	2418933	0	0	75567020	133684330	67571704	65391950	8494982	21204170	0	0	0	0	8095788	19693558	1380142.6	4469828	87489530	116957870	1807262.6	50800370	47037384	12935279	3915861.8	27140050	60424024
NAT	250445780	1514977	0	0	22128290	-26538618	21999578	21289918	2765745	10717799	0	0	0	0	4155219	10107853	673612.56	2146982.8	44904604	62118336	863514	26073644	24142264	6639122	2009843.1	13104400	30911836
PLA	450193400	2723275	0	0	30224126	-40251860	39652988	38373856	4985096.5	8566648	0	0	0	0	3266514.3	7946020.5	559201.5	1813398.3	35300556	47050064	733508.94	20497098	18978794	5219168	1579984.5	11747050	24572452
PLC	665539300	4025927.8	0	0	49156896	-44375830	58588468	56698516	7365629.5	13314802	255474800	45057580	364557700	362386.38	5088716	12378649	864699	2797677.8	54992716	73684210	1130801.9	31931256	29565976	8130643.5	2461367.5	64516800	38304532
PLE	232431150	1406004.3	0	0	24072038	77980120	20451818	19792084	2571163.5	6603525	0	0	0	0	2544047.8	6188568.5	421146	1351445.3	27493004	37507810	544774.06	15963681	14781186	4064825.8	1230533.8	8845450	19105312
PLZ	225999520	1367098.5	0	0	16484335	133321320	19853076	19212652	2495890.5	3756331	0	0	0	0	1444933.6	3514899.8	240405	772692.2	15615104	21230562	311640.88	9066836	8395218	2308685	698901.9	5856400	11055987
QRA	186673950	1129213.5	0	0	14561596	-19842788	16387285	15858663	2060178	4566079.5	0	0	0	0	1762099.4	4286426.5	290070	929152.8	19042648	26077286	374323.38	11057022	10237982	2815445	852312.06	6380700	13301595
WBT	183836740	1112050.8	0	0	14285627	-8850161	16152349	15631307	2030642.5	4899563	0	0	0	0	1896786	4614060.5	308979.03	986356	20498178	28266610	396919.84	11902168	11020526	3030644.8	917458.8	6837000	14320344
WGT	599698370	3627648.5	0	0	45041970	-36352532	52668784	50969804	6621419.5	16461166	255474800	47055376	410416640	371496.56	6367205.5	15488663	1040160	3323604.3	68809090	94708110	1337866.4	39953664	36994132	10173386	3079761.5	68563550	47915796
LAA	362539900	2193048.5	0	0	64800664	773345340	36544896	35366024	4594353.5	20381838	0	0	0	0	7900998.5	19219718	1281340.6	4084488.5	85384480	118086290	1642845.1	49578092	45905640	12624051	3821644.5	28293300	59621644
NOB	325583580	1969494.9	0	0	25558924	258258050	32708014	31652920	4111988.8	10533124	0	0	0	0	4084254.8	9935231	661765.56	2108864	44137720	61078068	848134.5	25628350	23729956	6525737	1975518.8	13934500	30648886
NSA	720936700	4361034.5	0	0	43466030	202346050	72254264	69923480	9083666	11737041	0	0	0	0	4506005	10961164	754528.56	2430080	48695470	65916948	980750.3	28274794	26180364	7199599.5	2179515.3	53662750	33862908
NSB	879690000	5321351.5	0	0	53558750	587975940	88300770	85452350	11101002	17738426	255474800	47055376	246713700	335152.78	6846677.5	16655012	1126405.5	3607415.3	73990650	101364056	1453210.4	42962310	39779916	10939477	3311678.3	65913700	51466390
TCA	340422140	2059255.5	0	0	29224718	300911230	34119820	33019192	4289478.5	9911370	0	0	0	0	3840846.3	9343122	623584.56	1988510.6	41507250	57362400	799907.94	24100984	22315726	6136824	1857784	13381050	28887862
TKB	486780800	2944596.3	0	0	30486534	120428810	48834110	47258828	6139331.5	11083811	0	0	0	0	4287009.5	10428443	700458.06	2238288.8	46328836	63759120	901006.3	26900616	24907978	6849693.5	2073589.1	15281500	32316750
CDB	221829040	1341871	0	0	30063384	232095730	34880876	33755684	4385156.5	10046658	0	0	0	0	3893397.3	9470954	632049.06	2015431.9	42075150	58151290	810728.2	24430734	22621050	6220789	1883202.1	14118050	29422032
KSR	175043150	1058857.5	0	0	24700888	-9489466	27474042	26587778	3453983.8	10720124	0	0	0	0	4145909.3	10085207	677638.56	2165614.3	44803990	61646464	871784.25	26015222	24088170	6624246.5	2005340.1	13841700	31017768
LBA	315136900	1906301.5	0	0	32418602	94294170	49505428	47908496	6223728	11267587	255474800	41121730	412155520	308623	4330767	10534885	722452.56	2324002.8	46801716	63517690	937571.3	27175192	25162214	6919608.5	2094754.3	52115252	32321258
LBC	157683170	953844.9	0	0	7802110.5	45207824	24802278	24002206	3118094.8	2712734.3	0	0	0	0	1041287.3	2533003	174454.52	561951.44	11252981	15227183	226808.98	6533990	6049990.5	1663747.4	503661.7	3586900	7805155
NUA	169072240	1022738.4	0	0	19896754	249837520	26589434	25731714	3342773	6903768.5	0	0	0	0	2671596.3	6498840.5	435781.5	1391762.5	28871400	39777724	560141.7	16764038	15522259	4268621	1292228	9873500	20229244
PXA	348810460	2109997.3	0	0	19801242	355426200	54910996	53139684	6903305.5	5205441	0	0	0	0	2007472.9	4883315.5	331204.53	1061680.5	21694354	29663980	427816.16	12596723	11663632	3207498.5	970997.3	8413900	15438264
BCA	629877000	3810202.5	0	0	49134610	75538890	66378292	64237060	8344950.5	20026178	0	0	0	0	7752658	18858866	1262959.6	4031840.5	83781384	115528050	1622465.9	48647264	45043760	12387033	3749893	24998800	57793004
CHA	508413300	3075453.5	0	0	39639610	77724160	53586188	51857584	6736751.5	19675976	0	0	0	0	7623660	18545074	1238374.6	3949633.3	82387336	113820360	1588886.9	47837812	44294270	12180925	3687498.3	23831450	56654050
KKA	1220931000	7385560.5	0	0	36082548	493914000	128809430	124654270	16193673	10986883	0	0	0	0	4208597.5	10237700	709879.56	2291506.5	45481452	61256636	925516.44	26408588	24452394	6724408.5	2035661.8	53715800	31887766
KKB	897408800	5428535	0	0	38915550	277154270	94610970	91558980	11894305	11272111	0	0	0	0	4332836.5	10539920	722617.56	2324350	46824076	63558856	937687.3	27188176	25174234	6922914.5	2095755.1	15242250	32566930
KKC	1210103900	7320065	0	0	68945130	606636300	127509576	123396360	16030257	20126444	303593540	60157056	427006880	383957.8	7752658	18858866	1284030.1	4121073	83781384	114261640	1661311.9	48647264	45043760	12387033	3749893	75867200	58372996
KRA	521037000	3151816.5	0	0	44931630	160842320	54865484	53095628	6897582	23449974	0	0	0	0	9092179	22117346	1473532.6	4696099	98257330	135948670	1888705.9	57052652	52826524	14527295	4397808	28051650	67484660
NOA	449473340	2718919.3	0	0	46368090	109111416	47309136	45783028	5947613.5	24188962	0	0	0	0	9387623	22836026	1516581.1	4828228	101450104	140656660	1941168.1	58906520	54543070	14999345	4540711	28548250	69588260
NQA	524029300	3169917.3	0	0	26033900	96579870	55267376	53484540	6948107.5	12353452	0	0	0	0	4782722.5	11634299	778932.06	2486428.8	51685908	71283200	1000543.25	30011178	27788124	7641733.5	2313361.5	15623300	35704320
POA	426011000	2576992.8	0	0	40077412	130117910	44852016	43405176	5638709.5	20472220	0	0	0	0	7939481.5	19313330	1285713.1	4096469.5	85800350	118773700	1647402.1	49819560	46129220	12685536	3840257.8	24749900	58995820
BUY	248759280	1504775.3	0	0	48864810	46654210	38619764	37373960	4855202	23522824	0	0	0	0	9120317	22185794	1478152.6	4710885.5	98561390	136365800	1894661.6	57229210	52990010	14572252	4411417.5	29189250	67956460
CCI	339835740	2055707.8	0	0	21815348	17196634	52947932	51239920	6656510	7922160	0	0	0	0	3060347	7444501.5	502095	1606570.6	33072542	45391456	646999.44	19203412	17780938	4889758	1480263	10964200	23077384
CUM	212473740	1285279.4	0	0	32468136	32590808	33020930	31955738	4151328	18568460	0	0	0	0	7200773.5	17516374	1166302.5	3716236.3	77817290	107709790	1494520.9	45184230	41837252	11505244	3482951.3	22201450	53444540
DTA	215560340	1303950.5	0	0	25277144	131528100	33553320	32470952	4218258.5	11548141	0	0	0	0	4465971	10863779	730042.56	2333182.3	48262836	66400096	939252.75	28023584	25947760	7135635	2160151.3	14706600	33361044
HTL	131767540	797077.9	0	0	33852496	34466588	20447408	19787818	2570609	18334816	0	0	0	0	7112016	17300462	1150924.5	3666185.5	76858110	106442390	1474252	44627290	41321570	11363431	3440020	22110150	52834490
KGA	183268690	1108614.6	0	0	33266092	55712624	28466552	27548280	3578760.3	16165631	0	0	0	0	6258070	15223180	1019518.5	3254724.3	67629680	93253850	1309749.1	39268852	36360050	9999012	3026973.5	20164600	46647616
KON	163885390	991362.9	0	0	30601708	70692710	25520518	24697272	3208389.3	12373824	0	0	0	0	4798550	11672799	777199.56	2476403.8	51856950	71778160	995907.75	30110486	27880080	7667022.5	2321016.5	15141950	35702064
NRC	169383260	1024620	0	0	34339070	23339632	26300762	25452354	3306480.8	12789109	0	0	0	0	4949166.5	12039188	807246	2578067.8	53484640	73691450	1037586.94	31055598	28755184	7907675.5	2393868.8	16148950	36938690
NRD	217710100	1316954.8	0	0	40100424	68151976	33774140	32684642	4246019.5	14141194	0	0	0	0	5448396.5	13253601	901708.5	2893321.8	58879730	80341420	1166280.6	34188224	31655764	8705336	2635342.5	59130252	40463740
NRE	260711580	1577075.9	0	0	21095030	478016.16	40551950	39243830	5098114	8542409	0	0	0	0	3287721	7997604.5	546051	1754104.5	35529732	48364104	707333.2	20630168	19102010	5253051.5	1590241.9	10709900	24504084
PCA	363562430	2199233.5	0	0	47395396	267875920	56650930	54823476	7122043.5	12998026	0	0	0	0	4999752.5	12162239	831930	2674012.5	54031304	73456960	1078488.9	31373016	29049090	7988500	2418336.5	18596600	37837984
SFA	282437440	1708498.1	0	0	16903016	2363935000	44022456	42602376	5534418	7036096.5	0	0	0	0	2715561	6605788.5	446886	1431322.5	29346512	40195924	576610.9	17039914	15777696	4338866.5	1313493.1	8973350	20284086
BRA	649365700	3928092.5	0	0	38575056	-3208632	57849748	55983644	7272760.5	17334950	0	0	0	0	6682093.5	16254649	1104147	3541104.8	72212030	98637840	1427160.5	41929572	38823676	10676510	3232071	22523350	50009636
BRB	532444000	3220818.3	0	0	32676908	46661730	47466764	45935572	5967430.5	14912303	0	0	0	0	5768252	14031671	942232.5	3010613.5	62336332	85803970	1211865.6	36195292	33514160	9216393	2790053.8	19312050	43170644
NAR	168179200	1017336.25	0	0	12205079	19410070	15054596	14568961	1892634.1	6080768	0	0	0	0	2352051.5	5721527.5	384235.53	1227740.1	25418144	34985308	494208.03	14758924	13665671	3758059.3	1137667	7546250	17520840
NOK	620189200	3751600.3	0	0	34059976	105403976	55430932	53642836	6968670	16193543	0	0	0	0	6270378.5	15253127	1020706.5	3257664.5	67762710	93486424	1310818.4	39346096	36431570	10018682	3032928	20280950	46761056
RNA	525450750	3178516	0	0	15355174	295680900	27347448	26465278	3438068.8	5102639	0	0	0	0	1977060	4809333.5	321156.03	1024290.94	21365684	29516932	412059.78	12405882	11486927	3158905.3	956286.6	7746400	15084406
RNB	885919000	5359030	0	0	29901876	213226300	45724190	44249228	5748358	11190055	0	0	0	0	4297871.5	10454867	718657.56	2313518.3	46446216	62933490	933570.25	26968776	24971086	6867048.5	2078842.8	15204350	32319756
BPB	324227360	1961290.5	0	0	28291228	-26999682	38119804	36890132	4792349	9375397	0	0	0	0	3587817.3	8727612	607084.56	1961609.4	38772816	52106068	792529.3	22513248	20845600	5732540	1735396	12530750	26917980
CBN	386487140	2337908	0	0	26914502	392969900	45513824	44045630	5721910	6831021	0	0	0	0	2637873.3	6416807.5	433306.5	1387008.9	28506960	39093750	558649.56	16552428	15326322	4214738.5	1275916.3	10982200	20273568
DNA	392859800	2376456.8	0	0	61909730	186903380	46245220	44753440	5813861.5	17493426	0	0	0	0	6712506.5	16328636	1125894	3628037	72540700	98081770	1464484.6	42120410	39000380	10725104	3246781.5	23392650	50378520
NOM	204797400	1238844.5	0	0	13410269	29395010	24099416	23322022	3029732.8	4119804.8	0	0	0	0	1590172.1	3868202.3	261607.5	837816.06	17184666	23542584	337504.88	9978192	9239067	2540743.5	769152.3	5850600	12027406
PTH	493905200	2987692.3	0	0	41864136	252524750	58208068	56330396	7317806	11940859	0	0	0	0	4595071	11177824	763521.06	2453035.5	49657996	67575800	989218.56	28833680	26697852	7341909	2222596	16941800	34741164
PTR	382729120	2315175	0	0	26492536	-9562668	45037340	43584524	5662007.5	9272003	0	0	0	0	3556991.3	8652623	597069.06	1924430	38439676	51946828	776871.5	22319812	20666492	5683285.5	1720485.5	12223450	26651272
PTS	145507400	880192.1	0	0	14711176	131259070	17121922	16569600	2152534.8	4214895.5	0	0	0	0	1628653.6	3961811.8	266970	853990.1	17600530	24170514	343887.13	10219664	9462652	2602229.3	787765.6	6153200	12361731
RBA	206449440	1248837.8	0	0	14008635	-33366502	24279224	23496026	3052337.8	4108793	0	0	0	0	1552724.6	3777108.3	273520.5	894627.56	16779976	21901886	362878.16	9743213	9021494	2480910.8	751039.3	5664900	11677305
RBB	373095100	2256897.8	0	0	34956176	43109424	43887116	42471404	5517402.5	9938456	255474800	43079770	563184640	332918.4	3825123	9304873	635250.06	2040584.1	41337324	56273000	822846.75	24002320	22224368	6111702	1850178.8	55991852	28893874
RBC	287478940	1738995.1	0	0	22999078	75121640	33829748	32738470	4253010.5	5794686	0	0	0	0	2228123.8	5420063.5	371200.53	1193585.9	24078878	32708596	481461.38	13981285	12945633	3560049	1077723.9	8654350	16952866
RBU	246429090	1490679.5	0	0	13175787	29973190	29017798	28081734	3648060.8	3353132.3	0	0	0	0	1287799.4	3132659.8	215374.5	693377.44	13916985	18854860	279802.7	8080830	7482250	2057618.6	622897.25	5342050	9880970
SSA	1136804000	6876666	0	0	30614184	155616030	59109884	57203100	7431180	8525372	0	0	0	0	3263618.3	7938972.5	551628	1781816.5	35269256	47433736	719810	20478924	18961966	5214540.5	1578583.6	12100850	24663360
CAA	166239710	1005604.3	0	0	15037566	57555644	20586886	19922794	2588143.5	3248530.3	0	0	0	0	1249007.1	3038295	208131	669290.1	13497765	18332324	269980.84	7837412	7256863	1995637.3	604133.8	4923500	9521102
CAB	567555200	3433211.5	0	0	37731856	401973150	70388650	68118050	8849125	8402678	0	0	0	0	3192757	7766599.5	552766.5	1798673.5	34503480	45615556	728361.7	20034278	18550258	5101321	1544308.9	13127400	24410924
KHY	267457440	1617882.6	0	0	16336370	551985500	33223510	32151784	4176795	5097888	0	0	0	0	1963922.6	4777374.5	325149.03	1043432.56	21223712	28952534	420617.9	12323444	11410597	3137914	949932.1	7953450	15030314
KHZ	244357120	1478146.1	0	0	8292452	840753600	30334368	29355840	3813578.8	2115479.8	0	0	0	0	814947.7	1982415.5	134937	433038.78	8806973	12013312	174564.02	5113726.5	4734932	1302106.3	394183.03	3832500	6370190
PBA	699862500	4233554.5	0	0	59876944	257264660	86741000	83942910	10904912	21069614	0	0	0	0	8127029.5	19769552	1339998.1	4294510.5	87827144	120142120	1730405.9	50996404	47218892	12985196	3930973	75730550	60842490
PBB	368897950	2231508.5	0	0	33780116	158723870	45716828	44242084	5747430.5	11322651	0	0	0	0	4370387.5	10631264	718971.06	2302529.3	47229884	64705268	927545.06	27423802	25392408	6982913	2113918	14949200	32772786
ALA	398931620	2413186	0	0	31021798	715741500	34850684	33726460	4381359.5	9688784	0	0	0	0	3753125	9129731	610137.06	1946460	40559256	56004510	783103.75	23550534	21806052	5996664	1815353.6	14639650	28617398
KBA	390734850	2363602.5	0	0	32585654	411204830	34139908	33038618	4292003.5	9588354	0	0	0	0	3708953.3	9022283	605814.06	1935654.5	40081904	55173616	779156.2	23273364	21549410	5926087.5	1793988.1	14211900	28207944
KBB	1107609600	6700064	0	0	48876228	389521120	96803740	93681030	12169981	14769066	279889730	47196764	393110940	311450.88	5648462	13740268	957643.5	3096224.5	61041776	81919736	1251186.1	35443616	32818164	9024994	2732111.8	61854950	42930980
KTM	435498500	2634383	0	0	33531532	596979800	38090476	36861748	4788660.5	11051339	0	0	0	0	4265181.5	10375345	701926.56	2248215	46092950	63131890	905701.3	26763652	24781160	6814819	2063031.5	16686750	32508330
KRN	314590000	1902993.8	0	0	26622616	25367282	58539276	56650930	7359444.5	5710552	0	0	0	0	2109884.8	5132438	398442	1329035.1	22801096	28151628	542451.8	13239345	12258652	3371129.8	1020532.9	49097400	16162507
PKA	295742140	1788979.9	0	0	47776732	-85613890	54939220	53167004	6906852.5	11057817	0	0	0	0	4186770	10184604	733078.56	2393460.8	45245576	59323320	970274.44	26271622	24325576	6689533	2025104.3	15481450	31551938
PKB	205061150	1240439.6	0	0	44363920	-36602420	38095220	36866348	4789257.5	9814777	279889730	52685388	721459200	343835.97	3716193.8	9039895	650644.56	2124280.5	40160150	52657970	861147.8	23318800	21591482	5937658	1797490.9	57559800	27935980
PKC	181927950	1100504.1	0	0	17679266	-42017812	33795480	32705304	4248702.5	5942641	0	0	0	0	2265053.8	5509898	388261.53	1259566.3	24477974	32595092	509552.66	14213018	13160202	3619055.3	1095586.8	7955000	16989678
TLG	350176350	2118259.5	0	0	55072350	-56253220	65071540	62972452	8180669.5	11171132	255474800	45057580	525822100	333463.7	4264561	10373836	727336.56	2355931	46086244	61589340	952604.44	26759756	24777554	6813828	2062731.4	58265452	32322012
TLH	341764860	2067377.5	0	0	26182776	23857128	63536444	61486864	7987679.5	6086959.5	255474800	41121730	455060800	342526.47	2316259.5	5634460	399135	1296918.1	25031344	33205980	524936.6	14534329	13457713	3700871.3	1120354.5	51818550	17789802
BOA	708624450	4286555	0	0	71918960	148647490	77169270	74679944	9701573	20198728	0	0	0	0	7755244.5	18865160	1298236.6	4180798.3	83809336	113471640	1687267.9	48663484	45058780	12391166	3751143.8	67544650	58367744
BOB	288580800	1745660	0	0	16643946	17637556	31433328	30419350	3951737.8	5758776	0	0	0	0	2200399.8	5352623.5	374187.03	1210942.4	23779272	31844520	489491.97	13807320	12784557	3515753.3	1064314.3	7636150	16490822
CAY	475579650	2876839.5	0	0	54540344	1303616000	51875036	50201650	6521628.5	15934664	0	0	0	0	6185864	15047535	998415	3177615.5	66849376	92739270	1277417	38815770	35940530	9883644	2992048.5	23188900	46953388
KCD	768002940	4645744	0	0	40929344	1439379000	83710760	81010430	10523956	13628446	0	0	0	0	5273057.5	12827068	860574	2748899.3	56984850	78484050	1106410.5	33087976	30637018	8425179	2550531.8	19846900	40015972
PPA	480626500	2907368.5	0	0	43510884	290753280	52497904	50804436	6599935.5	10091530	0	0	0	0	3900845.8	9489073	638649.06	2042117.8	42155644	57938516	822217.7	24477472	22664328	6232689.5	1886804.9	60836652	29585808
PPB	483195070	2922906.5	0	0	35250116	1235475300	52740764	51039444	6630466.5	10869029	0	0	0	0	4216458.5	10256824	682126.56	2172638	45566416	63118810	873633.94	26457922	24498072	6736970	2039464.6	15466200	31914808
WSA	580733250	3512926	0	0	69078140	999562800	63266364	61225524	7953726	25120174	255474800	45057580	569707800	346392.9	9747302	23710984	1575618	5017158	105337120	145989950	2017257.5	61163492	56632864	15574036	4714686	77857704	73283100
CHN	242859230	1469085.4	0	0	19409026	102526630	26562846	25705986	3339429.8	8546902	0	0	0	0	3313788.8	8061018.5	537091.5	1711733.8	35811444	49546300	688441.25	20793744	19253464	5294703	1602851	11270900	24857942
HYA	453671040	2744311	0	0	31775484	127396920	49590532	47990836	6234426.5	11542896	0	0	0	0	4427282.5	10769665	743638.56	2397332	47844736	64627588	967841.94	27780816	25722978	7073818.5	2141437.8	60641700	32977888
